t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1713619300100259757,3.78344,0.145538,0.978627,-0.502094,3.8831,0.40147,0.231629,Four,0.978042,-0.0683221,0.196888,0.0760781,0.996585,-0.0320936,-0.194023,0.0463679,0.9799
1713619300107625826,3.6559,0.13697,0.945396,-0.529328,3.75242,0.38413,0.223358,Four,0.978043,-0.0682776,0.196902,0.0760351,0.996588,-0.0321016,-0.194038,0.0463682,0.979898
1713619300116591836,3.64665,0.131966,0.943288,-0.502026,3.74332,0.378369,0.222781,Four,0.978042,-0.0682398,0.196921,0.0759999,0.996591,-0.032114,-0.194058,0.0463747,0.979893
1713619300123651773,3.7234,0.13077,0.963289,-0.436227,3.82241,0.382337,0.227423,Four,0.978043,-0.0682303,0.196919,0.0759854,0.996592,-0.0320901,-0.194059,0.0463484,0.979894
1713619300132467997,3.70992,0.125353,0.959034,-0.406869,3.80877,0.37599,0.225592,Four,0.978043,-0.0682127,0.196923,0.0759625,0.996595,-0.0320644,-0.194065,0.0463191,0.979894
1713619300139506315,3.65599,0.119622,0.945269,-0.408981,3.75369,0.366702,0.222335,Four,0.978044,-0.0682328,0.196914,0.0759782,0.996595,-0.0320423,-0.194057,0.0462999,0.979897
1713619300148430652,3.65376,0.114497,0.94499,-0.37324,3.75181,0.361374,0.222267,Four,0.978045,-0.0682187,0.196914,0.0759703,0.996594,-0.0320748,-0.194055,0.0463301,0.979896
1713619300155441304,3.65854,0.110466,0.945853,-0.348457,3.75693,0.35772,0.222024,Four,0.978045,-0.0682266,0.196908,0.075979,0.996593,-0.0320796,-0.194048,0.0463362,0.979897
1713619300164374730,3.62136,0.104158,0.936642,-0.334552,3.71918,0.348854,0.219988,Four,0.978051,-0.0682118,0.196885,0.0759546,0.996596,-0.032038,-0.19403,0.0462891,0.979903
1713619300171481434,3.66302,0.101337,0.947392,-0.277336,3.76225,0.34875,0.222263,Four,0.978051,-0.0681813,0.196896,0.075925,0.996599,-0.0320429,-0.194042,0.0462889,0.979901
1713619300180513385,3.65604,0.0957329,0.945216,-0.230273,3.75538,0.342636,0.221336,Four,0.978058,-0.0681643,0.196866,0.075907,0.9966,-0.0320463,-0.194013,0.0462866,0.979906
1713619300187740412,3.65742,0.0909418,0.945705,-0.200624,3.75714,0.338008,0.221409,Four,0.978061,-0.0681812,0.196846,0.0759242,0.996598,-0.0320517,-0.193991,0.0462938,0.97991
1713619300196774843,3.67307,0.0857722,0.950042,-0.0933082,3.77365,0.333956,0.222365,Four,0.978059,-0.0681933,0.196849,0.0759319,0.996599,-0.0320275,-0.193996,0.0462719,0.97991
1713619300203612941,3.66574,0.0811565,0.94846,-0.0618501,3.76649,0.3288,0.221962,Four,0.978057,-0.0681784,0.196864,0.0759145,0.9966,-0.0320128,-0.194012,0.0462552,0.979908
1713619300212818614,3.62034,0.0745386,0.93666,-0.0761764,3.72021,0.319181,0.218993,Four,0.978061,-0.0681914,0.196839,0.0759262,0.996599,-0.0320108,-0.193987,0.0462538,0.979913
1713619300220035755,3.58838,0.069502,0.928246,-0.0980116,3.68763,0.31203,0.216788,Four,0.978065,-0.0681991,0.196819,0.0759318,0.996599,-0.0320044,-0.193967,0.0462472,0.979917
1713619300229281492,3.57826,0.0628383,0.925939,0.0981899,3.67772,0.304783,0.216119,Four,0.97806,-0.0682221,0.196837,0.0759538,0.996598,-0.0319927,-0.193985,0.0462413,0.979914
1713619300236879981,3.56018,0.0575641,0.921951,0.0171153,3.65961,0.298416,0.215385,Four,0.978052,-0.0682577,0.196862,0.07599,0.996595,-0.0319868,-0.194008,0.0462443,0.979909
1713619300246083868,3.54519,0.0519334,0.918509,-0.0200184,3.64465,0.291758,0.21475,Four,0.978057,-0.0682549,0.196839,0.0759893,0.996595,-0.0320024,-0.193985,0.0462579,0.979913
1713619300254118114,3.51541,0.0464692,0.910721,-0.0318693,3.61437,0.284198,0.212733,Four,0.978064,-0.068229,0.196815,0.0759655,0.996596,-0.0320215,-0.19396,0.0462702,0.979918
1713619300263243156,3.50302,0.0409442,0.907826,-0.0271188,3.60206,0.277819,0.212011,Four,0.978062,-0.0682223,0.196824,0.0759616,0.996596,-0.0320341,-0.193969,0.0462824,0.979915
1713619300270567913,3.50156,0.0357657,0.907428,-0.0354781,3.60091,0.272593,0.211691,Four,0.978063,-0.0682312,0.196816,0.0759673,0.996596,-0.032019,-0.193962,0.0462682,0.979917
1713619300279676569,3.47562,0.0299078,0.900809,-0.0266107,3.57464,0.264974,0.20989,Four,0.97806,-0.0682232,0.196836,0.0759573,0.996597,-0.0320053,-0.193982,0.0462542,0.979914
1713619300287102944,3.50156,0.0256686,0.907834,-0.02396,3.60169,0.262348,0.211472,Four,0.978059,-0.068181,0.196853,0.0759143,0.996601,-0.0320007,-0.194002,0.0462426,0.979911
1713619300296235096,3.48762,0.0197106,0.904844,0.0298007,3.58787,0.255423,0.211061,Four,0.978065,-0.0681751,0.196829,0.0759066,0.996601,-0.0319984,-0.193978,0.0462371,0.979916
