t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1.71201E+18,6.01613,-0.02823,-0.00953561,-0.628589,5.88266,0.292652,0.794514,Five,0.987549,-0.0534283,-0.147958,0.0533228,0.998566,-0.00468242,0.147996,-0.0032654,0.988983
1.71201E+18,5.83944,-0.0311034,-0.00727128,-0.644816,5.70799,0.28037,0.77053,Five,0.987551,-0.0534303,-0.147944,0.0533262,0.998566,-0.00467327,0.147982,-0.00327419,0.988985
1.71201E+18,5.85054,-0.0366735,-0.00750054,-0.600495,5.71929,0.275397,0.771976,Five,0.987551,-0.0534293,-0.147946,0.0533255,0.998566,-0.00467136,0.147983,-0.00327608,0.988984
1.71201E+18,5.87919,-0.0415444,-0.00803019,-0.569843,5.7479,0.272156,0.77578,Five,0.987548,-0.0534448,-0.147958,0.0533413,0.998565,-0.00467015,0.147996,-0.0032803,0.988983
1.71201E+18,5.99491,-0.0469613,-0.00901944,-0.516824,5.86262,0.273041,0.791866,Five,0.987549,-0.0534676,-0.147944,0.0533608,0.998564,-0.00469392,0.147983,-0.00325894,0.988985
1.71201E+18,5.84684,-0.0498751,-0.00724879,-0.530008,5.71632,0.262226,0.771523,Five,0.987554,-0.0534672,-0.147912,0.0533614,0.998564,-0.00468634,0.14795,-0.00326476,0.988989
1.71201E+18,5.88025,-0.0547329,-0.0076924,-0.495737,5.74965,0.259169,0.775978,Five,0.987556,-0.0534687,-0.147901,0.0533629,0.998564,-0.0046863,0.147939,-0.00326442,0.988991
1.71201E+18,5.85573,-0.0592198,-0.00737433,-0.480875,5.72561,0.253399,0.772811,Five,0.987552,-0.0534743,-0.147922,0.0533664,0.998564,-0.00470135,0.147961,-0.00325125,0.988988
1.71201E+18,5.71434,-0.0629603,-0.00475036,-0.495863,5.58579,0.242061,0.7545,Five,0.987553,-0.0534646,-0.147923,0.0533584,0.998564,-0.00468888,0.147962,-0.00326243,0.988988
1.71201E+18,5.74516,-0.0679549,-0.00578372,-0.453188,5.61665,0.238683,0.758065,Five,0.987553,-0.053456,-0.147925,0.0533515,0.998565,-0.00467725,0.147963,-0.003273,0.988987
1.71201E+18,5.77035,-0.072782,-0.00614222,-0.404764,5.64183,0.235186,0.761489,Five,0.987552,-0.0534505,-0.147932,0.0533476,0.998565,-0.00466607,0.147969,-0.00328383,0.988987
1.71201E+18,5.68397,-0.0767138,-0.00439046,-0.42171,5.55648,0.226754,0.750436,Five,0.987552,-0.053468,-0.14793,0.0533671,0.998564,-0.00465359,0.147966,-0.00329892,0.988987
1.71201E+18,5.595,-0.0792128,-0.00322123,-0.391647,5.46856,0.219506,0.738577,Five,0.987548,-0.0534702,-0.147954,0.0533673,0.998564,-0.00466806,0.147991,-0.00328599,0.988983
1.71201E+18,5.63382,-0.0865374,-0.00363978,-0.375622,5.50735,0.214237,0.743877,Five,0.987549,-0.0534691,-0.147944,0.0533623,0.998564,-0.00469366,0.147982,-0.00325939,0.988985
1.71201E+18,5.61324,-0.0917444,-0.00278219,0.31976,5.4872,0.207885,0.741596,Five,0.987553,-0.0534596,-0.147926,0.0533532,0.998565,-0.00469039,0.147964,-0.0032603,0.988987
1.71201E+18,5.79337,-0.0992246,-0.00645412,-0.224907,5.66602,0.209973,0.764678,Five,0.987552,-0.0534477,-0.147932,0.0533412,0.998565,-0.00469015,0.147971,-0.00325911,0.988986
1.71201E+18,5.6062,-0.101718,-0.00268494,0.288037,5.48075,0.197567,0.740741,Five,0.987551,-0.0534614,-0.147937,0.0533563,0.998565,-0.00468221,0.147974,-0.00326942,0.988986
1.71201E+18,5.59247,-0.107252,-0.00241034,0.232736,5.46745,0.19133,0.738938,Five,0.987552,-0.0534624,-0.147926,0.0533605,0.998564,-0.00466056,0.147963,-0.00329088,0.988987
1.71201E+18,5.60965,-0.112406,-0.00265088,-0.219281,5.48472,0.187067,0.741333,Five,0.987551,-0.0534591,-0.147939,0.0533542,0.998565,-0.00468011,0.147977,-0.00327132,0.988985
1.71201E+18,5.70936,-0.119727,-0.00459499,0.107494,5.58389,0.184991,0.754077,Five,0.987554,-0.0534428,-0.147919,0.053338,0.998566,-0.00467826,0.147957,-0.00326968,0.988988
1.71201E+18,5.56853,-0.122276,-0.00247958,-0.206039,5.44464,0.174845,0.735345,Five,0.987555,-0.0534295,-0.14792,0.0533236,0.998566,-0.00468403,0.147958,-0.00326188,0.988988
1.71201E+18,5.51445,-0.127082,-0.00111752,-0.157317,5.39129,0.167377,0.728706,Five,0.987553,-0.0534684,-0.14792,0.0533636,0.998564,-0.00468038,0.147958,-0.0032714,0.988988
1.71201E+18,5.52554,-0.132597,-0.00134787,-0.199892,5.40254,0.1626,0.730222,Five,0.987549,-0.053494,-0.147935,0.0533884,0.998563,-0.00468747,0.147973,-0.00326892,0.988986
1.71201E+18,5.43278,-0.136112,-7.43E-05,-0.201691,5.31093,0.154212,0.717842,Five,0.987546,-0.0535081,-0.147949,0.0534032,0.998562,-0.00468407,0.147987,-0.0032752,0.988984
1.71201E+18,5.44422,-0.142661,-0.000633772,-0.127045,5.32268,0.148276,0.718863,Five,0.98755,-0.0535037,-0.147924,0.0534015,0.998562,-0.00466567,0.147961,-0.00329175,0.988988
1.71201E+18,5.43779,-0.146863,-0.00051448,-0.139258,5.31654,0.143602,0.71803,Five,0.987552,-0.0534785,-0.147921,0.0533768,0.998564,-0.0046606,0.147958,-0.00329298,0.988988
1.71201E+18,5.39797,-0.153153,0.000664033,-0.0865893,5.27739,0.135008,0.713285,Five,0.987555,-0.0534419,-0.147915,0.0533431,0.998565,-0.00463754,0.14795,-0.00331039,0.988989
1.71201E+18,5.37623,-0.157302,0.000946238,0.00643436,5.25611,0.129585,0.710319,Five,0.987557,-0.0534216,-0.147907,0.0533209,0.998567,-0.00464903,0.147943,-0.00329533,0.98899
1.71201E+18,5.39775,-0.162845,0.000665338,-0.129502,5.27769,0.125189,0.71333,Five,0.987555,-0.0534197,-0.147923,0.0533191,0.998567,-0.00464829,0.147959,-0.00329665,0.988988
1.71201E+18,5.37466,-0.170624,0.000930993,0.00781448,5.25526,0.11618,0.710196,Five,0.987555,-0.0534206,-0.147921,0.0533176,0.998567,-0.00466412,0.147958,-0.00328072,0.988988
1.71201E+18,5.28697,-0.17439,0.00239341,-0.0777622,5.16866,0.107754,0.698591,Five,0.987558,-0.0534196,-0.147905,0.0533208,0.998567,-0.00463625,0.147941,-0.00330784,0.988991
1.71201E+18,5.28971,-0.180049,0.0023825,-0.0621548,5.17167,0.102316,0.698994,Five,0.987558,-0.0534302,-0.147903,0.0533334,0.998566,-0.00462282,0.147938,-0.00332289,0.988991
1.71201E+18,5.37461,-0.188421,0.0017091,-0.0704251,5.25605,0.0984135,0.710956,Five,0.987557,-0.0534126,-0.147911,0.0533198,0.998567,-0.00459591,0.147945,-0.00334787,0.98899
1.71201E+18,5.33355,-0.192984,0.00162276,-0.032171,5.21574,0.0915416,0.704942,Five,0.987555,-0.0533873,-0.147936,0.0532959,0.998568,-0.00458486,0.147969,-0.00335659,0.988986
1.71201E+18,5.28972,-0.19638,0.0027589,-0.0551461,5.17247,0.08586,0.69965,Five,0.987553,-0.0533973,-0.147947,0.0533056,0.998568,-0.00458805,0.14798,-0.00335544,0.988985
1.71201E+18,5.2476,-0.199848,0.00340967,-0.0355917,5.13096,0.0802549,0.694035,Five,0.987553,-0.0534195,-0.14794,0.0533257,0.998567,-0.00460279,0.147973,-0.00334349,0.988986
1.71201E+18,5.33179,-0.20966,0.00206475,-0.0208051,5.21482,0.0749245,0.705257,Five,0.987551,-0.0534186,-0.147951,0.0533204,0.998567,-0.00463249,0.147986,-0.00331396,0.988984
1.71201E+18,5.28758,-0.21391,0.00337435,-0.072291,5.17119,0.068296,0.700015,Five,0.987552,-0.0534147,-0.147949,0.0533165,0.998567,-0.00463246,0.147984,-0.00331333,0.988984
1.71201E+18,5.33103,-0.221826,0.00337214,-0.0304117,5.21454,0.0627504,0.706426,Five,0.987552,-0.053419,-0.147941,0.0533243,0.998567,-0.00460912,0.147975,-0.00333711,0.988985
1.71201E+18,5.32927,-0.228405,0.00331346,-0.0141736,5.21315,0.0560982,0.706135,Five,0.987552,-0.0534183,-0.147942,0.0533264,0.998567,-0.00459029,0.147976,-0.00335608,0.988985
1.71201E+18,5.23473,-0.229829,0.00478345,0.0182078,5.11965,0.0496167,0.693575,Five,0.987553,-0.0534151,-0.147937,0.0533242,0.998567,-0.0045834,0.14797,-0.00336227,0.988986
1.71201E+18,5.32838,-0.240701,0.0041552,-0.0726545,5.21284,0.0439386,0.706687,Five,0.987556,-0.0534486,-0.147907,0.0533582,0.998565,-0.0045818,0.147939,-0.00336724,0.988991
1.71201E+18,5.28334,-0.244753,0.00449171,-0.0105106,5.16855,0.0375048,0.700191,Five,0.987561,-0.0534514,-0.147873,0.0533614,0.998565,-0.00457863,0.147905,-0.00336904,0.988996
